0.83333,0.47722,0.47722,0.11604,0.19414
0.83485,0.47586,0.47586,0.11182,0.19365
0.83636,0.47455,0.47455,0.10760,0.19319
0.83788,0.47328,0.47328,0.10338,0.19275
0.83939,0.47207,0.47207,0.09916,0.19232
0.84091,0.47091,0.47091,0.09494,0.19191
0.84242,0.46980,0.46980,0.09072,0.19152
0.84394,0.46874,0.46874,0.08650,0.19115
0.84545,0.46773,0.46773,0.08228,0.19079
0.84697,0.46677,0.46677,0.07806,0.19046
0.84848,0.46586,0.46586,0.07384,0.19014
0.85000,0.46500,0.46500,0.06962,0.18984
0.85152,0.46419,0.46419,0.06540,0.18956
0.85303,0.46343,0.46343,0.06119,0.18929
0.85455,0.46273,0.46273,0.05697,0.18904
0.85606,0.46207,0.46207,0.05275,0.18881
0.85758,0.46146,0.46146,0.04853,0.18860
0.85909,0.46091,0.46091,0.04431,0.18841
0.86061,0.46040,0.46040,0.04009,0.18823
0.86212,0.45995,0.45995,0.03587,0.18807
0.86364,0.45955,0.45955,0.03165,0.18793
0.86515,0.45919,0.45919,0.02743,0.18781
0.86667,0.45889,0.45889,0.02321,0.18770
0.86818,0.45864,0.45864,0.01899,0.18762
0.86970,0.45843,0.45843,0.01477,0.18755
0.87121,0.45828,0.45828,0.01055,0.18749
0.87273,0.45818,0.45818,0.00633,0.18746
0.87424,0.45813,0.45813,0.00211,0.18744
0.87576,0.45813,0.45813,-0.00211,0.18744
0.87727,0.45818,0.45818,-0.00633,0.18746
0.87879,0.45828,0.45828,-0.01055,0.18749
0.88030,0.45843,0.45843,-0.01477,0.18755
0.88182,0.45864,0.45864,-0.01899,0.18762
0.88333,0.45889,0.45889,-0.02321,0.18770
0.88485,0.45919,0.45919,-0.02743,0.18781
0.88636,0.45955,0.45955,-0.03165,0.18793
0.88788,0.45995,0.45995,-0.03587,0.18807
0.88939,0.46040,0.46040,-0.04009,0.18823
0.89091,0.46091,0.46091,-0.04431,0.18841
0.89242,0.46146,0.46146,-0.04853,0.18860
0.89394,0.46207,0.46207,-0.05275,0.18881
0.89545,0.46273,0.46273,-0.05697,0.18904
0.89697,0.46343,0.46343,-0.06119,0.18929
0.89848,0.46419,0.46419,-0.06540,0.18956
0.90000,0.46500,0.46500,-0.06962,0.18984
0.90152,0.46586,0.46586,-0.07384,0.19014
0.90303,0.46677,0.46677,-0.07806,0.19046
0.90455,0.46773,0.46773,-0.08228,0.19079
0.90606,0.46874,0.46874,-0.08650,0.19115
0.90758,0.46980,0.46980,-0.09072,0.19152
0.90909,0.47091,0.47091,-0.09494,0.19191
0.91061,0.47207,0.47207,-0.09916,0.19232
0.91212,0.47328,0.47328,-0.10338,0.19275
0.91364,0.47455,0.47455,-0.10760,0.19319
0.91515,0.47586,0.47586,-0.11182,0.19365
0.91667,0.47722,0.47722,-0.11604,0.19414
0.91818,0.47864,0.47864,-0.12026,0.19464
0.91970,0.48010,0.48010,-0.12448,0.19515
0.92121,0.48162,0.48162,-0.12870,0.19569
0.92273,0.48318,0.48318,-0.13292,0.19624
0.92424,0.48480,0.48480,-0.13714,0.19682
0.92576,0.48646,0.48646,-0.14136,0.19741
0.92727,0.48818,0.48818,-0.14558,0.19802
0.92879,0.48995,0.48995,-0.14980,0.19865
0.93030,0.49177,0.49177,-0.15402,0.19930
0.93182,0.49364,0.49364,-0.15824,0.19996
0.93333,0.49556,0.49556,-0.16246,0.20065
0.93485,0.49753,0.49753,-0.16668,0.20136
0.93636,0.49955,0.49955,-0.17090,0.20208
0.93788,0.50162,0.50162,-0.17512,0.20282
0.93939,0.50374,0.50374,-0.17934,0.20358
0.94091,0.50591,0.50591,-0.18356,0.20437
0.94242,0.50813,0.50813,-0.18778,0.20517
0.94394,0.51040,0.51040,-0.19200,0.20599
0.94545,0.51273,0.51273,-0.19621,0.20683
0.94697,0.51510,0.51510,-0.20043,0.20769
0.94848,0.51753,0.51753,-0.20465,0.20857
0.95000,0.52000,0.52000,-0.20887,0.20947
0.95152,0.52253,0.52253,-0.21309,0.21039
0.95303,0.52510,0.52510,-0.21731,0.21132
0.95455,0.52773,0.52773,-0.22153,0.21228
0.95606,0.53040,0.53040,-0.22575,0.21326
0.95758,0.53313,0.53313,-0.22997,0.21426
0.95909,0.53591,0.53591,-0.23419,0.21528
0.96061,0.53874,0.53874,-0.23841,0.21633
0.96212,0.54162,0.54162,-0.24263,0.21739
0.96364,0.54455,0.54455,-0.24685,0.21847
0.96515,0.54753,0.54753,-0.25107,0.21957
0.96667,0.55056,0.55056,-0.25529,0.22070
0.96818,0.55364,0.55364,-0.25951,0.22184
0.96970,0.55677,0.55677,-0.26373,0.22301
0.97121,0.55995,0.55995,-0.26795,0.22420
0.97273,0.56318,0.56318,-0.27217,0.22541
0.97424,0.56646,0.56646,-0.27639,0.22664
0.97576,0.56980,0.56980,-0.28061,0.22790
0.97727,0.57318,0.57318,-0.28483,0.22917
0.97879,0.57662,0.57662,-0.28905,0.23047
0.98030,0.58010,0.58010,-0.29327,0.23179
0.98182,0.58364,0.58364,-0.29749,0.23313
0.98333,0.58722,0.58722,-0.30171,0.23450
0.98485,0.59086,0.59086,-0.30593,0.23589
0.98636,0.59455,0.59455,-0.31015,0.23730
0.98788,0.59828,0.59828,-0.31437,0.23873
0.98939,0.60207,0.60207,-0.31859,0.24019
0.99091,0.60591,0.60591,-0.32281,0.24167
0.99242,0.60980,0.60980,-0.32702,0.24318
0.99394,0.61374,0.61374,-0.33124,0.24471
0.99545,0.61773,0.61773,-0.33546,0.24626
0.99697,0.62177,0.62177,-0.33968,0.24783
0.99848,0.62586,0.62586,-0.34390,0.24944
